"Log_BG","Log_Freq_HAL","Ortho_N","Stimulus","Type","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Experimental_intro","correct_Introduction","correct_Practice_intro","correct_experimenter_kb","correct_response","count_End_Of_Experiment","count_End_Of_Practice","count_Experimental_Loop","count_Experimental_intro","count_Fixation","count_Introduction","count_Practice_Loop","count_Practice_intro","count_Stimulus","count_block_break_feedback","count_experimental_sequence","count_experimenter_kb","count_increment_trial_count","count_init_trial_count","count_logger","count_practice_sequence","count_right","count_task","count_wrong","datetime","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Experimental_Loop","live_row_Practice_Loop","logfile","mouse_backend","opensesame_codename","opensesame_version","osf_always_upload_data","osf_always_upload_experiment","osf_datanode_id","osf_id","repeat_cycle","response","response_End_Of_Experiment","response_Experimental_intro","response_Introduction","response_Practice_intro","response_block_break_feedback","response_experimenter_kb","response_time","response_time_End_Of_Experiment","response_time_Experimental_intro","response_time_Introduction","response_time_Practice_intro","response_time_block_break_feedback","response_time_experimenter_kb","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_End_Of_Experiment","time_End_Of_Practice","time_Experimental_Loop","time_Experimental_intro","time_Fixation","time_Introduction","time_Practice_Loop","time_Practice_intro","time_Stimulus","time_block_break_feedback","time_experimental_sequence","time_experimenter_kb","time_increment_trial_count","time_init_trial_count","time_logger","time_practice_sequence","time_right","time_task","time_wrong","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"2.799799878","0","4","ciff","non-word","90.15151515151516","90.15151515151516","839.6515151515151","839.6515151515151","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","131","0","0","0","131","1","127","131","127","0","127","3","131","0","131","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","127","127","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","632","NA","2002","27712","6523","2803","632","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","316722","4024","38263","31739","317224","260027","316720","317224","316647","51856","317857","45838","316147","4013","303115","Lexical Decision Task","119","110834","132","yes","1024"
"3.495914186","0","4","peng","non-word","89.47368421052632","89.47368421052632","836.593984962406","836.593984962406","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","f","0","0","0","0","132","0","0","0","132","1","128","132","128","0","128","3","132","0","132","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","128","128","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","433","NA","2002","27712","6523","2803","433","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","318430","4024","38263","31739","318931","260027","318428","318931","318361","51856","319366","45838","317860","4013","303115","Lexical Decision Task","119","111267","133","yes","1024"
"3.299579929","0","2","flis","non-word","89.55223880597015","89.55223880597015","834.3731343283582","834.3731343283582","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","133","0","0","0","133","1","129","133","129","0","129","3","133","0","133","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","129","129","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","539","NA","2002","27712","6523","2803","539","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","320940","4024","38263","31739","321443","260027","320938","321443","320870","51856","321983","45838","317860","4013","319370","Lexical Decision Task","120","111806","134","yes","1024"
"2.746890964","9.67","3","plug","word","89.62962962962963","89.62962962962963","834.3185185185185","834.3185185185185","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","134","0","0","0","134","1","130","134","130","0","130","3","134","0","134","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","130","130","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","827","NA","2002","27712","6523","2803","827","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","322563","4024","38263","31739","323066","260027","322561","323067","322495","51856","323895","45838","321995","4013","319370","Lexical Decision Task","121","112633","135","yes","1024"
"3.378276681","6.39","8","bran","word","88.97058823529412","88.97058823529412","833.9705882352941","833.9705882352941","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","j","0","0","0","0","135","0","0","0","135","1","131","135","131","0","131","3","135","0","135","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","131","131","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","787","NA","2002","27712","6523","2803","787","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","324474","4024","38263","31739","324975","260027","324472","324975","324399","51856","325764","45838","323899","4013","319370","Lexical Decision Task","121","113420","136","yes","1024"
"3.156347201","0","8","lasp","non-word","89.05109489051095","89.05109489051095","834.6861313868613","834.6861313868613","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","136","0","0","0","136","1","132","136","132","0","132","3","136","0","136","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","132","132","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","932","NA","2002","27712","6523","2803","932","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","327352","4024","38263","31739","327853","260027","327350","327853","327273","51856","328787","45838","323899","4013","325773","Lexical Decision Task","122","114352","137","yes","1024"
"3.261341392","5.08","8","reek","word","88.40579710144928","88.40579710144928","832.5869565217391","832.5869565217391","black","no","legacy","legacy","legacy","0","uniform","0","undefined","undefined","undefined","0","j","0","0","0","0","137","0","0","0","137","1","133","137","133","0","133","3","137","0","137","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","133","133","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","545","NA","2002","27712","6523","2803","545","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","329367","4024","38263","31739","329868","260027","329365","329868","329292","51856","330414","45838","328792","4013","325773","Lexical Decision Task","122","114897","138","yes","1024"
"3.225825991","0","7","talm","non-word","88.48920863309353","88.48920863309353","831.7913669064748","831.7913669064748","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","138","0","0","0","138","1","134","138","134","0","134","3","138","0","138","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","134","134","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","722","NA","2002","27712","6523","2803","722","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","332007","4024","38263","31739","332510","260027","332005","332510","331924","51856","333234","45838","328792","4013","330424","Lexical Decision Task","123","115619","139","yes","1024"
"2.714888338","0","3","brug","non-word","88.57142857142857","88.57142857142857","832.2642857142857","832.2642857142857","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","139","0","0","0","139","1","135","139","135","0","135","3","139","0","139","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","135","135","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","898","NA","2002","27712","6523","2803","898","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","333815","4024","38263","31739","334320","260027","333813","334320","333738","51856","335219","45838","333238","4013","330424","Lexical Decision Task","124","116517","140","yes","1024"
"3.2757719","0","5","slea","non-word","88.65248226950355","88.65248226950355","830.936170212766","830.936170212766","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","140","0","0","0","140","1","136","140","136","0","136","3","140","0","140","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","136","136","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","645","NA","2002","27712","6523","2803","645","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","335812","4024","38263","31739","336313","260027","335810","336313","335730","51856","336959","45838","335230","4013","330424","Lexical Decision Task","125","117162","141","yes","1024"
"3.137775856","7.39","5","comb","word","88.73239436619718","88.73239436619718","830.7253521126761","830.7253521126761","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","141","0","0","0","141","1","137","141","137","0","137","3","141","0","141","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","137","137","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","801","NA","2002","27712","6523","2803","801","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","337543","4024","38263","31739","338045","260027","337541","338045","337464","51856","338848","45838","336963","4013","330424","Lexical Decision Task","126","117963","142","yes","1024"
"3.705778213","0","6","stin","non-word","88.81118881118881","88.81118881118881","830.9440559440559","830.9440559440559","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","f","0","0","0","0","142","0","0","0","142","1","138","142","138","0","138","3","142","0","142","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","138","138","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","f","NA","space","space","space","space","f","862","NA","2002","27712","6523","2803","862","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","339434","4024","38263","31739","339939","260027","339432","339939","339359","51856","340802","45838","338859","4013","330424","Lexical Decision Task","127","118825","143","yes","1024"
"3.153104174","10.89","6","door","word","88.88888888888889","88.88888888888889","829.1736111111111","829.1736111111111","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","143","0","0","0","143","1","139","143","139","0","139","3","143","0","143","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","139","139","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","576","NA","2002","27712","6523","2803","576","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","341384","4024","38263","31739","341885","260027","341382","341885","341316","51856","342462","45838","340816","4013","330424","Lexical Decision Task","128","119401","144","yes","1024"
"2.842815106","7.86","8","lump","word","88.96551724137932","88.96551724137932","829.2068965517242","829.2068965517242","black","no","legacy","legacy","legacy","0","uniform","1","undefined","undefined","undefined","1","j","0","0","0","0","144","0","0","0","144","1","140","144","140","0","140","3","144","0","144","Thu Feb 18 13:59:43 2021","The main experiment item","yes","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/RMAS 2/Lexical_Decision_Task.osexp","no","Andale Mono","no","18","no","white","no","yes","576","legacy","140","140","3","C:/Users/username/Documents/Psych degree/SECOND YEAR/Semester 2/Cognition and language/assignment/subject-5065886.csv","legacy","Lentiform Loewenfeld","3.3.7","yes","yes","600bd7cfb6416f0113b04181","602110864497cf011d9c0822","0","j","NA","space","space","space","space","j","834","NA","2002","27712","6523","2803","834","2","legacy","1024","2","48000","-16","task","5065886","even","NA","47852","51856","49854","343049","4024","38263","31739","343550","260027","343047","343551","342972","51856","344386","45838","342472","4013","330424","Lexical Decision Task","129","120235","145","yes","1024"
